0.38464924693107605,-0.02741115726530552,0.131780743598938,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.3849029242992401,-0.027404895052313805,0.13150203227996826,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.3856399953365326,-0.02738669514656067,0.13069215416908264,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.38682472705841064,-0.027357442304491997,0.1293904185295105,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.38842126727104187,-0.027318021282553673,0.12763620913028717,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.39039382338523865,-0.02726931683719158,0.12546885013580322,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.3927065134048462,-0.02721221372485161,0.1229277029633522,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.39532363414764404,-0.02714759297668934,0.12005210667848587,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.3982093036174774,-0.027076341211795807,0.11688140779733658,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4013277590274811,-0.026999343186616898,0.11345494538545609,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4046432077884674,-0.026917479932308197,0.10981208831071854,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4081197679042816,-0.02683163993060589,0.1059921607375145,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.41172167658805847,-0.02674270235002041,0.10203451663255692,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4154130816459656,-0.02665155753493309,0.09797851741313934,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4191581904888153,-0.02655908465385437,0.09386349469423294,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.42292124032974243,-0.026466170325875282,0.08972878754138947,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.42666634917259216,-0.026373697444796562,0.08561377227306366,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.43035778403282166,-0.026282552629709244,0.08155776560306549,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4339597225189209,-0.026193616911768913,0.07760012894868851,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4374362826347351,-0.026107775047421455,0.07378020137548447,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4407516419887543,-0.026025913655757904,0.07013734430074692,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.44387009739875793,-0.025948913767933846,0.06671088933944702,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4467557966709137,-0.025877662003040314,0.06354019045829773,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.44937291741371155,-0.025813043117523193,0.0606645829975605,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.45168566703796387,-0.02575593814253807,0.05812343209981918,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.45365819334983826,-0.02570723369717598,0.055956095457077026,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4552547335624695,-0.025667812675237656,0.0542018823325634,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.45643943548202515,-0.025638559833168983,0.05290013551712036,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4571765065193176,-0.025620359927415848,0.05209026485681534,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4574301838874817,-0.025614097714424133,0.05181155353784561,-1.326450228691101,3.460569644175848e-07,-1.6004668474197388
0.4563828408718109,-0.02668817527592182,0.05211644247174263,-1.3257914781570435,4.7209681497406564e-07,-1.6032142639160156
0.45331481099128723,-0.02981276623904705,0.05300338938832283,-1.3238672018051147,6.763538635823352e-07,-1.611283302307129
0.44833752512931824,-0.03484140336513519,0.05443082004785538,-1.3207554817199707,1.1980549743384472e-06,-1.6244133710861206
